range,vehicle_gallons,average_range,average_gallons
287,9.961626500000001,313.1668667466987,14.439580389328468
304,10.551688,313.1668667466987,14.439580389328468
287,9.961626500000001,313.1668667466987,14.439580389328468
280,11.662392000000002,313.1668667466987,14.439580389328468
280,11.662392000000002,313.1668667466987,14.439580389328468
317,12.003176181818185,313.1668667466987,14.439580389328468
269,9.742805739130436,313.1668667466987,14.439580389328468
291,12.120557400000003,313.1668667466987,14.439580389328468
298,11.821064000000003,313.1668667466987,14.439580389328468
298,11.283742909090911,313.1668667466987,14.439580389328468
320,10.252652307692307,313.1668667466987,14.439580389328468
287,12.583107157894736,313.1668667466987,14.439580389328468
320,10.252652307692307,313.1668667466987,14.439580389328468
284,8.762220444444445,313.1668667466987,14.439580389328468
364,15.161109600000003,313.1668667466987,14.439580389328468
350,15.345252631578946,313.1668667466987,14.439580389328468
316,9.749512888888889,313.1668667466987,14.439580389328468
253,9.579822000000002,313.1668667466987,14.439580389328468
338,14.819129684210525,313.1668667466987,14.439580389328468
360,16.66056,313.1668667466987,14.439580389328468
400,18.511733333333336,313.1668667466987,14.439580389328468
330,15.27218,313.1668667466987,14.439580389328468
400,18.511733333333336,313.1668667466987,14.439580389328468
330,15.27218,313.1668667466987,14.439580389328468
370,17.123353333333334,313.1668667466987,14.439580389328468
370,17.123353333333334,313.1668667466987,14.439580389328468
330,15.27218,313.1668667466987,14.439580389328468
269,9.742805739130436,313.1668667466987,14.439580389328468
269,9.742805739130436,313.1668667466987,14.439580389328468
253,9.579822000000002,313.1668667466987,14.439580389328468
253,9.579822000000002,313.1668667466987,14.439580389328468
290,16.105208,313.1668667466987,14.439580389328468
290,16.105208,313.1668667466987,14.439580389328468
260,14.439152,313.1668667466987,14.439580389328468
276,14.369733000000002,313.1668667466987,14.439580389328468
314,11.372643130434785,313.1668667466987,14.439580389328468
296,11.741728000000002,313.1668667466987,14.439580389328468
296,11.741728000000002,313.1668667466987,14.439580389328468
314,11.372643130434785,313.1668667466987,14.439580389328468
285,7.6584832258064495,313.1668667466987,14.439580389328468
273,7.5805548,313.1668667466987,14.439580389328468
273,7.8419532413793105,313.1668667466987,14.439580389328468
296,9.132455111111112,313.1668667466987,14.439580389328468
281,8.669661777777778,313.1668667466987,14.439580389328468
364,15.959062736842105,313.1668667466987,14.439580389328468
364,15.161109600000003,313.1668667466987,14.439580389328468
364,15.959062736842105,313.1668667466987,14.439580389328468
364,15.161109600000003,313.1668667466987,14.439580389328468
338,15.642414666666667,313.1668667466987,14.439580389328468
338,14.819129684210525,313.1668667466987,14.439580389328468
338,15.642414666666667,313.1668667466987,14.439580389328468
338,14.819129684210525,313.1668667466987,14.439580389328468
357,14.869549800000003,313.1668667466987,14.439580389328468
309,14.300314,313.1668667466987,14.439580389328468
313,16.29611025,313.1668667466987,14.439580389328468
333,14.599911789473683,313.1668667466987,14.439580389328468
309,15.14150894117647,313.1668667466987,14.439580389328468
289,15.046568250000002,313.1668667466987,14.439580389328468
241,8.03038992,313.1668667466987,14.439580389328468
304,12.059072000000002,313.1668667466987,14.439580389328468
266,11.662391999999999,313.1668667466987,14.439580389328468
292,10.135174000000001,313.1668667466987,14.439580389328468
320,10.6627584,313.1668667466987,14.439580389328468
320,10.6627584,313.1668667466987,14.439580389328468
320,11.589954782608698,313.1668667466987,14.439580389328468
279,11.620740600000001,313.1668667466987,14.439580389328468
260,11.399330526315788,313.1668667466987,14.439580389328468
364,15.161109600000003,313.1668667466987,14.439580389328468
364,15.161109600000003,313.1668667466987,14.439580389328468
364,15.959062736842105,313.1668667466987,14.439580389328468
338,15.642414666666667,313.1668667466987,14.439580389328468
338,14.819129684210525,313.1668667466987,14.439580389328468
338,15.642414666666667,313.1668667466987,14.439580389328468
338,14.819129684210525,313.1668667466987,14.439580389328468
357,15.652157684210525,313.1668667466987,14.439580389328468
445,19.510392631578945,313.1668667466987,14.439580389328468
357,15.652157684210525,313.1668667466987,14.439580389328468
445,19.510392631578945,313.1668667466987,14.439580389328468
332,15.364738666666668,313.1668667466987,14.439580389328468
382,17.678705333333333,313.1668667466987,14.439580389328468
382,17.678705333333333,313.1668667466987,14.439580389328468
332,15.364738666666668,313.1668667466987,14.439580389328468
304,10.551688,313.1668667466987,14.439580389328468
287,9.961626500000001,313.1668667466987,14.439580389328468
317,12.003176181818185,313.1668667466987,14.439580389328468
298,11.283742909090911,313.1668667466987,14.439580389328468
269,9.742805739130436,313.1668667466987,14.439580389328468
253,9.579822000000002,313.1668667466987,14.439580389328468
253,9.579822000000002,313.1668667466987,14.439580389328468
287,12.583107157894736,313.1668667466987,14.439580389328468
276,14.369733000000002,313.1668667466987,14.439580389328468
280,11.662392000000002,313.1668667466987,14.439580389328468
284,9.46319808,313.1668667466987,14.439580389328468
269,9.742805739130436,313.1668667466987,14.439580389328468
364,15.959062736842105,313.1668667466987,14.439580389328468
340,14.906816842105263,313.1668667466987,14.439580389328468
364,15.161109600000003,313.1668667466987,14.439580389328468
338,14.819129684210525,313.1668667466987,14.439580389328468
316,9.749512888888889,313.1668667466987,14.439580389328468
269,9.742805739130436,313.1668667466987,14.439580389328468
253,9.579822000000002,313.1668667466987,14.439580389328468
290,16.105208,313.1668667466987,14.439580389328468
264,14.6612928,313.1668667466987,14.439580389328468
280,8.971070769230769,313.1668667466987,14.439580389328468
280,8.638808888888889,313.1668667466987,14.439580389328468
313,14.485431333333334,313.1668667466987,14.439580389328468
313,16.29611025,313.1668667466987,14.439580389328468
362,15.077806800000003,313.1668667466987,14.439580389328468
313,15.337515529411764,313.1668667466987,14.439580389328468
313,16.29611025,313.1668667466987,14.439580389328468
337,14.775286105263158,313.1668667466987,14.439580389328468
313,15.337515529411764,313.1668667466987,14.439580389328468
264,15.708528,313.1668667466987,14.439580389328468
270,12.495420000000001,313.1668667466987,14.439580389328468
250,12.250411764705882,313.1668667466987,14.439580389328468
241,8.03038992,313.1668667466987,14.439580389328468
296,11.741728000000002,313.1668667466987,14.439580389328468
296,11.741728000000002,313.1668667466987,14.439580389328468
285,7.6584832258064495,313.1668667466987,14.439580389328468
273,7.8419532413793105,313.1668667466987,14.439580389328468
260,7.735259999999999,313.1668667466987,14.439580389328468
266,11.662391999999999,313.1668667466987,14.439580389328468
304,12.059072000000002,313.1668667466987,14.439580389328468
314,11.372643130434785,313.1668667466987,14.439580389328468
314,11.372643130434785,313.1668667466987,14.439580389328468
300,9.255866666666666,313.1668667466987,14.439580389328468
280,8.971070769230769,313.1668667466987,14.439580389328468
298,11.283742909090911,313.1668667466987,14.439580389328468
269,9.742805739130436,313.1668667466987,14.439580389328468
253,9.579822000000002,313.1668667466987,14.439580389328468
253,9.579822000000002,313.1668667466987,14.439580389328468
364,15.161109600000003,313.1668667466987,14.439580389328468
364,15.161109600000003,313.1668667466987,14.439580389328468
338,14.819129684210525,313.1668667466987,14.439580389328468
338,14.819129684210525,313.1668667466987,14.439580389328468
364,15.959062736842105,313.1668667466987,14.439580389328468
364,15.959062736842105,313.1668667466987,14.439580389328468
357,15.652157684210525,313.1668667466987,14.439580389328468
445,19.510392631578945,313.1668667466987,14.439580389328468
357,15.652157684210525,313.1668667466987,14.439580389328468
445,19.510392631578945,313.1668667466987,14.439580389328468
332,15.364738666666668,313.1668667466987,14.439580389328468
382,17.678705333333333,313.1668667466987,14.439580389328468
382,17.678705333333333,313.1668667466987,14.439580389328468
332,15.364738666666668,313.1668667466987,14.439580389328468
340,14.906816842105263,313.1668667466987,14.439580389328468
314,11.372643130434785,313.1668667466987,14.439580389328468
296,11.741728000000002,313.1668667466987,14.439580389328468
314,11.372643130434785,313.1668667466987,14.439580389328468
296,11.741728000000002,313.1668667466987,14.439580389328468
284,9.46319808,313.1668667466987,14.439580389328468
269,9.742805739130436,313.1668667466987,14.439580389328468
264,14.6612928,313.1668667466987,14.439580389328468
264,15.708528,313.1668667466987,14.439580389328468
287,12.583107157894736,313.1668667466987,14.439580389328468
338,15.642414666666667,313.1668667466987,14.439580389328468
338,15.642414666666667,313.1668667466987,14.439580389328468
382,15.153176000000004,313.1668667466987,14.439580389328468
382,14.464395272727277,313.1668667466987,14.439580389328468
358,14.911201200000002,313.1668667466987,14.439580389328468
358,15.696001263157894,313.1668667466987,14.439580389328468
276,14.369733000000002,313.1668667466987,14.439580389328468
292,10.135174000000001,313.1668667466987,14.439580389328468
270,12.495420000000001,313.1668667466987,14.439580389328468
250,12.250411764705882,313.1668667466987,14.439580389328468
335,14.68759894736842,313.1668667466987,14.439580389328468
335,16.41555176470588,313.1668667466987,14.439580389328468
335,15.503576666666667,313.1668667466987,14.439580389328468
311,14.392872666666667,313.1668667466987,14.439580389328468
311,15.239512235294118,313.1668667466987,14.439580389328468
311,15.239512235294118,313.1668667466987,14.439580389328468
364,15.161109600000003,313.1668667466987,14.439580389328468
338,14.819129684210525,313.1668667466987,14.439580389328468
280,11.662392000000002,313.1668667466987,14.439580389328468
266,11.662391999999999,313.1668667466987,14.439580389328468
304,12.059072000000002,313.1668667466987,14.439580389328468
279,11.620740600000001,313.1668667466987,14.439580389328468
260,12.032626666666667,313.1668667466987,14.439580389328468
241,8.03038992,313.1668667466987,14.439580389328468
298,11.283742909090911,313.1668667466987,14.439580389328468
332,15.364738666666668,313.1668667466987,14.439580389328468
413,19.11336466666667,313.1668667466987,14.439580389328468
332,15.364738666666668,313.1668667466987,14.439580389328468
413,19.11336466666667,313.1668667466987,14.439580389328468
332,16.268546823529412,313.1668667466987,14.439580389328468
382,19.8885435,313.1668667466987,14.439580389328468
382,19.8885435,313.1668667466987,14.439580389328468
332,16.268546823529412,313.1668667466987,14.439580389328468
300,9.996336,313.1668667466987,14.439580389328468
300,9.611861538461538,313.1668667466987,14.439580389328468
364,15.161109600000003,313.1668667466987,14.439580389328468
338,14.819129684210525,313.1668667466987,14.439580389328468
280,11.662392000000002,313.1668667466987,14.439580389328468
300,9.255866666666666,313.1668667466987,14.439580389328468
264,14.6612928,313.1668667466987,14.439580389328468
280,8.971070769230769,313.1668667466987,14.439580389328468
314,11.372643130434785,313.1668667466987,14.439580389328468
296,11.741728000000002,313.1668667466987,14.439580389328468
314,11.372643130434785,313.1668667466987,14.439580389328468
270,12.495420000000001,313.1668667466987,14.439580389328468
250,12.250411764705882,313.1668667466987,14.439580389328468
285,12.49542,313.1668667466987,14.439580389328468
285,11.305380000000003,313.1668667466987,14.439580389328468
276,15.3277152,313.1668667466987,14.439580389328468
279,11.620740600000001,313.1668667466987,14.439580389328468
260,12.032626666666667,313.1668667466987,14.439580389328468
292,10.135174000000001,313.1668667466987,14.439580389328468
288,14.994504000000001,313.1668667466987,14.439580389328468
382,14.464395272727277,313.1668667466987,14.439580389328468
382,15.153176000000004,313.1668667466987,14.439580389328468
311,13.635353052631578,313.1668667466987,14.439580389328468
311,14.392872666666667,313.1668667466987,14.439580389328468
311,15.239512235294118,313.1668667466987,14.439580389328468
288,14.994504000000001,313.1668667466987,14.439580389328468
358,14.911201200000002,313.1668667466987,14.439580389328468
358,15.696001263157894,313.1668667466987,14.439580389328468
311,14.392872666666667,313.1668667466987,14.439580389328468
311,15.239512235294118,313.1668667466987,14.439580389328468
287,14.942439750000002,313.1668667466987,14.439580389328468
312,15.288513882352941,313.1668667466987,14.439580389328468
312,15.288513882352941,313.1668667466987,14.439580389328468
287,12.583107157894736,313.1668667466987,14.439580389328468
395,13.1618424,313.1668667466987,14.439580389328468
300,9.611861538461538,313.1668667466987,14.439580389328468
283,12.407732842105263,313.1668667466987,14.439580389328468
332,15.364738666666668,313.1668667466987,14.439580389328468
413,19.11336466666667,313.1668667466987,14.439580389328468
332,15.364738666666668,313.1668667466987,14.439580389328468
413,19.11336466666667,313.1668667466987,14.439580389328468
332,16.268546823529412,313.1668667466987,14.439580389328468
382,19.8885435,313.1668667466987,14.439580389328468
382,19.8885435,313.1668667466987,14.439580389328468
332,16.268546823529412,313.1668667466987,14.439580389328468
298,11.283742909090911,313.1668667466987,14.439580389328468
288,14.994504000000001,313.1668667466987,14.439580389328468
288,14.994504000000001,313.1668667466987,14.439580389328468
288,14.994504000000001,313.1668667466987,14.439580389328468
288,14.994504000000001,313.1668667466987,14.439580389328468
382,14.464395272727277,313.1668667466987,14.439580389328468
335,14.68759894736842,313.1668667466987,14.439580389328468
335,15.503576666666667,313.1668667466987,14.439580389328468
335,16.41555176470588,313.1668667466987,14.439580389328468
358,14.911201200000002,313.1668667466987,14.439580389328468
311,14.392872666666667,313.1668667466987,14.439580389328468
296,14.504487529411765,313.1668667466987,14.439580389328468
296,15.411018000000002,313.1668667466987,14.439580389328468
288,14.994504000000001,313.1668667466987,14.439580389328468
288,14.994504000000001,313.1668667466987,14.439580389328468
288,14.994504000000001,313.1668667466987,14.439580389328468
288,14.994504000000001,313.1668667466987,14.439580389328468
300,9.996336,313.1668667466987,14.439580389328468
300,9.611861538461538,313.1668667466987,14.439580389328468
283,12.407732842105263,313.1668667466987,14.439580389328468
382,15.153176000000004,313.1668667466987,14.439580389328468
335,13.953219000000002,313.1668667466987,14.439580389328468
358,14.911201200000002,313.1668667466987,14.439580389328468
311,13.635353052631578,313.1668667466987,14.439580389328468
296,15.411018000000002,313.1668667466987,14.439580389328468
296,15.411018000000002,313.1668667466987,14.439580389328468
300,9.996336,313.1668667466987,14.439580389328468
284,9.099228923076923,313.1668667466987,14.439580389328468
335,14.68759894736842,313.1668667466987,14.439580389328468
335,15.503576666666667,313.1668667466987,14.439580389328468
288,14.994504000000001,313.1668667466987,14.439580389328468
288,14.994504000000001,313.1668667466987,14.439580389328468
264,14.6612928,313.1668667466987,14.439580389328468
288,14.994504000000001,313.1668667466987,14.439580389328468
264,14.6612928,313.1668667466987,14.439580389328468
288,14.994504000000001,313.1668667466987,14.439580389328468
283,12.407732842105263,313.1668667466987,14.439580389328468
382,15.153176000000004,313.1668667466987,14.439580389328468
335,13.953219000000002,313.1668667466987,14.439580389328468
335,14.68759894736842,313.1668667466987,14.439580389328468
358,14.911201200000002,313.1668667466987,14.439580389328468
311,13.635353052631578,313.1668667466987,14.439580389328468
335,15.503576666666667,313.1668667466987,14.439580389328468
296,15.411018000000002,313.1668667466987,14.439580389328468
296,14.504487529411765,313.1668667466987,14.439580389328468
